,noteId,HELPFUL,NOT_HELPFUL,SOMEWHAT_HELPFUL,helpfulness_ratio
1300,1825583391170773052,12.0,28.0,1.0,0.3
1301,1819771797182566521,24.0,195.0,5.0,0.1095890410958904
1302,1850315237771371004,59.0,143.0,3.0,0.292079207920792
1303,1776365254949155111,37.0,11.0,2.0,0.7708333333333334
1304,1777684200851694056,20.0,52.0,0.0,0.2777777777777778
1305,1862179435979608398,191.0,10.0,1.0,0.9502487562189056
1306,1746104713337045374,21.0,40.0,7.0,0.3442622950819672
1307,1773128468072419446,48.0,63.0,2.0,0.4324324324324324
1308,1773138752816210048,38.0,39.0,1.0,0.4935064935064935
1309,1825379309751513351,336.0,119.0,4.0,0.7384615384615385
1310,1773874944482664911,1.0,8.0,0.0,0.1111111111111111
1311,1743016868477022523,186.0,11.0,1.0,0.9441624365482234
1312,1859698624134856706,48.0,131.0,2.0,0.2681564245810056
1313,1856756791838748746,33.0,34.0,2.0,0.4925373134328358
1314,1730719560850866261,17.0,15.0,6.0,0.53125
1315,1865948389029945548,80.0,1.0,3.0,0.9876543209876544
1316,1723457998306128202,83.0,13.0,16.0,0.8645833333333334
1317,1789562901511975067,118.0,2.0,1.0,0.9833333333333332
1318,1796465715110641849,26.0,65.0,2.0,0.2857142857142857
1319,1794623190523605055,1.0,0.0,0.0,1.0
1320,1850062629815083147,103.0,6.0,5.0,0.944954128440367
1321,1740244084931891481,62.0,30.0,2.0,0.6739130434782609
1322,1759702525597581820,130.0,12.0,3.0,0.9154929577464788
1323,1775184912380760278,306.0,47.0,5.0,0.8668555240793201
1324,1810029897332424952,16.0,8.0,1.0,0.6666666666666666
1325,1872496511248191747,164.0,77.0,14.0,0.6804979253112033
1326,1527784265328406528,9.0,1.0,2.0,0.9
1327,1875031515517661676,172.0,241.0,9.0,0.4164648910411622
1328,1909431909517533600,75.0,49.0,3.0,0.6048387096774194
1329,1699010911804039365,3.0,63.0,1.0,0.0454545454545454
1330,1745694047254049207,8.0,33.0,3.0,0.1951219512195122
1331,1749471058506162312,59.0,7.0,4.0,0.8939393939393939
1332,1884338908378406949,19.0,104.0,4.0,0.1544715447154471
1333,1771767793664336089,60.0,17.0,1.0,0.7792207792207793
1334,1822984189890937138,65.0,18.0,4.0,0.7831325301204819
1335,1817991364786930068,12.0,1.0,1.0,0.9230769230769232
1336,1758428934809502207,42.0,63.0,8.0,0.4
1337,1860057451594416334,1.0,7.0,0.0,0.125
1338,1896644944150069734,71.0,99.0,3.0,0.4176470588235294
1339,1792673549464838646,35.0,9.0,1.0,0.7954545454545454
1340,1808555255044464681,66.0,111.0,2.0,0.3728813559322034
1341,1858847752563659108,11.0,144.0,2.0,0.0709677419354838
1342,1642342520209424385,47.0,222.0,10.0,0.174721189591078
1343,1750030524331024645,115.0,65.0,4.0,0.6388888888888888
1344,1815182616141742173,287.0,51.0,8.0,0.849112426035503
1345,1654683739216068608,222.0,24.0,12.0,0.902439024390244
1346,1772507939447693715,117.0,5.0,3.0,0.9590163934426228
1347,1781420172416315890,55.0,59.0,2.0,0.4824561403508772
1348,1721247889937338575,76.0,6.0,3.0,0.926829268292683
1349,1734951156638474745,45.0,93.0,2.0,0.3260869565217391
1350,1838896090826895496,82.0,5.0,2.0,0.942528735632184
1351,1879005476203188311,249.0,125.0,14.0,0.6657754010695187
1352,1826399034757513221,11.0,24.0,3.0,0.3142857142857143
1353,1813582119001563267,48.0,288.0,12.0,0.1428571428571428
1354,1905291601058079092,67.0,189.0,7.0,0.26171875
1355,1791965812418384036,23.0,39.0,4.0,0.3709677419354839
1356,1623823019633254402,86.0,13.0,8.0,0.8686868686868687
1357,1812921825829003325,25.0,9.0,2.0,0.7352941176470589
1358,1666990107604455426,24.0,16.0,1.0,0.6
1359,1878477094771937376,44.0,3.0,0.0,0.9361702127659576
1360,1833118816311607678,19.0,7.0,0.0,0.7307692307692307
1361,1636282239645360130,29.0,59.0,7.0,0.3295454545454545
1362,1876649018463301975,196.0,63.0,0.0,0.7567567567567568
1363,1838228035503259997,21.0,37.0,2.0,0.3620689655172414
1364,1843298016284872880,61.0,10.0,1.0,0.8591549295774648
1365,1749834493844660232,58.0,24.0,1.0,0.7073170731707317
1366,1711649490342420555,9.0,22.0,1.0,0.2903225806451613
1367,1903197030077419952,1.0,0.0,0.0,1.0
1368,1904571600499781749,12.0,7.0,0.0,0.631578947368421
1369,1889223882718265382,78.0,18.0,3.0,0.8125
1370,1823876301184172409,86.0,73.0,3.0,0.5408805031446541
1371,1873302328821923889,14.0,16.0,2.0,0.4666666666666667
1372,1782142947091177739,15.0,4.0,0.0,0.7894736842105263
1373,1697341757602574722,24.0,33.0,3.0,0.4210526315789473
1374,1746918377673666838,27.0,12.0,3.0,0.6923076923076923
1375,1823063579236405297,152.0,35.0,6.0,0.8128342245989305
1376,1848171423740957161,22.0,5.0,0.0,0.8148148148148148
1377,1901322257903050942,98.0,14.0,1.0,0.875
1378,1831143338906374617,88.0,0.0,0.0,1.0
1379,1653132933291450385,15.0,1.0,0.0,0.9375
1380,1686790411178700804,30.0,21.0,2.0,0.5882352941176471
1381,1868704828383265270,59.0,2.0,0.0,0.9672131147540984
1382,1738609117017600001,216.0,100.0,14.0,0.6835443037974683
1383,1906671238275039478,39.0,4.0,0.0,0.9069767441860463
1384,1758310199851442546,72.0,40.0,2.0,0.6428571428571429
1385,1909006170419032563,181.0,12.0,1.0,0.9378238341968912
1386,1793009176597115206,223.0,73.0,12.0,0.7533783783783784
1387,1744880854873313580,20.0,29.0,5.0,0.4081632653061224
1388,1754466722768134605,1.0,107.0,3.0,0.0092592592592592
1389,1770533079163011549,24.0,1.0,1.0,0.96
1390,1791136137634877853,45.0,48.0,1.0,0.4838709677419355
1391,1898092526395179274,14.0,60.0,3.0,0.1891891891891892
1392,1796048037153771691,14.0,7.0,7.0,0.6666666666666666
1393,1748629095246868765,36.0,5.0,3.0,0.8780487804878049
1394,1557809171340345344,22.0,1.0,1.0,0.9565217391304348
1395,1710756004177060289,13.0,20.0,2.0,0.3939393939393939
1396,1757333305093996907,3.0,14.0,1.0,0.1764705882352941
1397,1759996147211567337,75.0,12.0,14.0,0.8620689655172413
1398,1778031968069816520,28.0,8.0,2.0,0.7777777777777778
1399,1808135337190760924,14.0,4.0,0.0,0.7777777777777778
1400,1877564610683023378,16.0,0.0,0.0,1.0
1401,1902656402033643759,65.0,18.0,2.0,0.7831325301204819
1402,1800117870942179660,41.0,22.0,1.0,0.6507936507936508
1403,1803880694990430659,65.0,17.0,3.0,0.7926829268292683
1404,1862496208260145308,22.0,1.0,1.0,0.9565217391304348
1405,1890906826096677339,30.0,3.0,0.0,0.9090909090909092
1406,1893686591635194218,8.0,22.0,4.0,0.2666666666666666
1407,1728904922798657927,68.0,20.0,9.0,0.7727272727272727
1408,1863359543012364474,91.0,18.0,4.0,0.8348623853211009
1409,1841754114750918926,86.0,15.0,0.0,0.8514851485148515
1410,1824753371045052640,64.0,70.0,4.0,0.4776119402985074
1411,1851745735697666216,39.0,26.0,1.0,0.6
1412,1872023821118746809,51.0,20.0,3.0,0.7183098591549296
1413,1705865352289148986,23.0,6.0,3.0,0.7931034482758621
1414,1763148836661330380,47.0,13.0,1.0,0.7833333333333333
1415,1846741625508421708,6.0,3.0,1.0,0.6666666666666666
1416,1768284478584008785,72.0,4.0,4.0,0.9473684210526316
1417,1798177500293652842,96.0,46.0,7.0,0.676056338028169
1418,1827892056020164709,153.0,114.0,11.0,0.5730337078651685
1419,1901543781079687408,170.0,40.0,1.0,0.8095238095238095
1420,1826574914377158910,56.0,48.0,1.0,0.5384615384615384
1421,1797771078950863332,31.0,5.0,0.0,0.8611111111111112
1422,1772314410347880936,96.0,19.0,9.0,0.8347826086956521
1423,1772346184352366759,10.0,12.0,2.0,0.4545454545454545
1424,1859289179823239557,32.0,5.0,1.0,0.8648648648648649
1425,1717351244757635105,164.0,28.0,4.0,0.8541666666666666
1426,1858576273641271717,305.0,13.0,1.0,0.959119496855346
1427,1589665031167295495,40.0,48.0,10.0,0.4545454545454545
1428,1733985576095809751,108.0,64.0,15.0,0.627906976744186
1429,1787528168863142251,80.0,2.0,2.0,0.975609756097561
1430,1647994370723856384,7.0,13.0,1.0,0.35
1431,1705870323785031951,184.0,8.0,2.0,0.9583333333333334
1432,1822441531221123303,89.0,29.0,5.0,0.7542372881355932
1433,1831837880169136320,178.0,9.0,0.0,0.9518716577540108
1434,1741942170213384463,85.0,40.0,6.0,0.68
1435,1746609117412897060,151.0,3.0,4.0,0.9805194805194806
1436,1820801018315030859,151.0,281.0,35.0,0.349537037037037
1437,1888947694732820942,88.0,24.0,2.0,0.7857142857142857
1438,1834034925114147081,15.0,2.0,3.0,0.8823529411764706
1439,1736546360902467946,57.0,157.0,0.0,0.2663551401869158
1440,1680881201014353920,23.0,5.0,3.0,0.8214285714285714
1441,1900721604944163070,77.0,24.0,2.0,0.7623762376237624
1442,1682534973947904001,0.0,8.0,0.0,0.0
1443,1846204589022105645,6.0,3.0,0.0,0.6666666666666666
1444,1631921087385591812,37.0,19.0,19.0,0.6607142857142857
1445,1825700598563713209,93.0,119.0,9.0,0.4386792452830189
1446,1853581473393398069,299.0,57.0,10.0,0.8398876404494382
1447,1750813619187536140,65.0,9.0,6.0,0.8783783783783784
1448,1613908364592914432,16.0,1.0,0.0,0.9411764705882352
1449,1665017561166012424,29.0,12.0,5.0,0.7073170731707317
1450,1741935799682134069,153.0,40.0,15.0,0.7927461139896373
1451,1891597654708150530,20.0,1.0,0.0,0.9523809523809524
1452,1645149858104262657,42.0,8.0,2.0,0.84
1453,1825555806403674268,48.0,26.0,2.0,0.6486486486486487
1454,1667962303654817792,62.0,18.0,2.0,0.775
1455,1902651416910672142,123.0,14.0,0.0,0.8978102189781022
1456,1784841372219945055,79.0,4.0,1.0,0.9518072289156626
1457,1789545321380655302,21.0,9.0,3.0,0.7
1458,1806325886473445473,10.0,2.0,1.0,0.8333333333333334
1459,1734217976503501219,32.0,4.0,0.0,0.8888888888888888
1460,1823405559539810658,104.0,18.0,5.0,0.8524590163934426
1461,1786140588699439476,21.0,63.0,3.0,0.25
1462,1861078221510554005,7.0,48.0,0.0,0.1272727272727272
1463,1791043574861115563,55.0,2.0,0.0,0.9649122807017544
1464,1881490965367583166,170.0,52.0,9.0,0.7657657657657657
1465,1818394286402290024,18.0,8.0,1.0,0.6923076923076923
1466,1823933269479440442,246.0,38.0,9.0,0.8661971830985915
1467,1875478058590962096,6.0,0.0,0.0,1.0
1468,1599469517104726016,14.0,24.0,4.0,0.3684210526315789
1469,1632830241692434432,8.0,79.0,12.0,0.0919540229885057
1470,1687306040260628480,104.0,41.0,7.0,0.7172413793103448
1471,1712069147364909452,30.0,16.0,1.0,0.6521739130434783
1472,1727276181165097443,9.0,43.0,4.0,0.173076923076923
1473,1729614883510169772,59.0,15.0,5.0,0.7972972972972973
1474,1734551523198177307,75.0,6.0,0.0,0.925925925925926
1475,1738434212749885734,93.0,14.0,1.0,0.8691588785046729
1476,1738995209550053530,31.0,28.0,7.0,0.5254237288135594
1477,1743002235758379238,77.0,39.0,5.0,0.6637931034482759
1478,1769345002415460820,11.0,151.0,2.0,0.0679012345679012
1479,1806241901072486546,12.0,36.0,3.0,0.25
1480,1822982674287333759,25.0,125.0,2.0,0.1666666666666666
1481,1829310860109795597,106.0,34.0,1.0,0.7571428571428571
1482,1831387498054087063,35.0,10.0,1.0,0.7777777777777778
1483,1832053304320204816,30.0,8.0,0.0,0.7894736842105263
1484,1840803958178164888,49.0,28.0,1.0,0.6363636363636364
1485,1869560612675846511,37.0,79.0,4.0,0.3189655172413793
1486,1907606080252760507,14.0,31.0,0.0,0.3111111111111111
1487,1779967818408042907,47.0,2.0,5.0,0.9591836734693876
1488,1765418064655364284,74.0,3.0,2.0,0.961038961038961
1489,1862268828996002193,238.0,53.0,4.0,0.8178694158075601
1490,1846243221032313092,14.0,13.0,0.0,0.5185185185185185
1491,1836412588554383838,61.0,33.0,5.0,0.648936170212766
1492,1736221172721693092,18.0,43.0,0.0,0.2950819672131147
1493,1787871352059277746,11.0,10.0,2.0,0.5238095238095238
1494,1900633748464451960,74.0,183.0,5.0,0.2879377431906614
1495,1882892931826151671,265.0,56.0,3.0,0.8255451713395638
1496,1740033588912103773,40.0,76.0,10.0,0.3448275862068966
1497,1839222622564860148,11.0,43.0,1.0,0.2037037037037037
1498,1740036617811993055,15.0,0.0,2.0,1.0
1499,1758967717540057150,50.0,18.0,3.0,0.7352941176470589
1500,1904328880124817625,68.0,3.0,1.0,0.9577464788732394
1501,1838332541285061088,22.0,10.0,1.0,0.6875
1502,1810385067371307192,183.0,97.0,3.0,0.6535714285714286
1503,1824470940723581182,4.0,44.0,1.0,0.0833333333333333
1504,1733255862691512760,78.0,5.0,2.0,0.9397590361445785
1505,1752669624397926653,109.0,38.0,1.0,0.7414965986394558
1506,1893514144365568223,13.0,2.0,0.0,0.8666666666666667
1507,1888258629624553523,47.0,12.0,1.0,0.7966101694915254
1508,1749448746897674359,16.0,8.0,0.0,0.6666666666666666
1509,1840880961158070329,98.0,29.0,2.0,0.7716535433070866
1510,1841196155008356567,154.0,17.0,2.0,0.9005847953216374
1511,1800054230436188280,61.0,10.0,2.0,0.8591549295774648
1512,1818318573812764674,165.0,19.0,2.0,0.8967391304347826
1513,1887532291502551325,316.0,33.0,10.0,0.9054441260744984
1514,1691926139466596660,221.0,55.0,9.0,0.8007246376811594
1515,1767239817316712834,27.0,9.0,0.0,0.75
1516,1887340161463427543,92.0,7.0,1.0,0.9292929292929292
1517,1888570134979059881,18.0,36.0,4.0,0.3333333333333333
1518,1765082583363420627,54.0,5.0,1.0,0.9152542372881356
1519,1872811003274051880,10.0,2.0,0.0,0.8333333333333334
1520,1746641337414304215,74.0,44.0,1.0,0.6271186440677966
1521,1884675494206902746,351.0,12.0,2.0,0.9669421487603306
1522,1762216523119083807,9.0,13.0,1.0,0.4090909090909091
1523,1363582994577940480,22.0,1.0,2.0,0.9565217391304348
1524,1578010197498413056,7.0,5.0,1.0,0.5833333333333334
1525,1794081230683615730,35.0,55.0,3.0,0.3888888888888889
1526,1800351542010081621,13.0,8.0,0.0,0.6190476190476191
1527,1853481504879645069,21.0,79.0,0.0,0.21
1528,1902260613793116485,71.0,43.0,1.0,0.6228070175438597
1529,1890818547623891011,74.0,14.0,0.0,0.8409090909090909
1530,1874542277009232115,28.0,23.0,7.0,0.5490196078431373
1531,1710726643457614003,67.0,21.0,3.0,0.7613636363636364
1532,1737240204790951979,294.0,38.0,18.0,0.8855421686746988
1533,1872151023298437126,100.0,271.0,6.0,0.2695417789757412
1534,1704535666866929689,66.0,27.0,2.0,0.7096774193548387
1535,1711285741417111645,98.0,10.0,5.0,0.9074074074074074
1536,1719392426228412816,18.0,5.0,3.0,0.782608695652174
1537,1745711653080252824,9.0,4.0,0.0,0.6923076923076923
1538,1818385917117108369,26.0,83.0,0.0,0.2385321100917431
1539,1771535983579689003,49.0,3.0,0.0,0.9423076923076924
1540,1743844759389753634,88.0,7.0,1.0,0.9263157894736842
1541,1809704985497858325,18.0,1.0,0.0,0.9473684210526316
1542,1720550373814100479,49.0,7.0,9.0,0.875
1543,1692911581464605177,7.0,5.0,0.0,0.5833333333333334
1544,1846400585567703152,39.0,25.0,1.0,0.609375
1545,1801338492691042378,14.0,23.0,0.0,0.3783783783783784
1546,1845708559478354364,109.0,31.0,8.0,0.7785714285714286
1547,1773989672206704766,18.0,0.0,1.0,1.0
1548,1840563563863420947,20.0,13.0,0.0,0.6060606060606061
1549,1840761923832344579,43.0,11.0,5.0,0.7962962962962963
1550,1830665160895406158,50.0,1.0,0.0,0.9803921568627452
1551,1640356216663572480,18.0,22.0,5.0,0.45
1552,1655153764595105793,27.0,10.0,1.0,0.7297297297297297
1553,1721898264642072812,12.0,9.0,2.0,0.5714285714285714
1554,1726557940704858469,3.0,8.0,0.0,0.2727272727272727
1555,1774867096771432602,33.0,5.0,0.0,0.868421052631579
1556,1821705433628995721,23.0,0.0,0.0,1.0
1557,1745398721527914918,10.0,4.0,0.0,0.7142857142857143
1558,1891812205726736444,58.0,12.0,4.0,0.8285714285714286
1559,1795206805691212070,132.0,121.0,13.0,0.5217391304347826
1560,1887274728261640538,14.0,85.0,3.0,0.1414141414141414
1561,1890562553551442112,75.0,99.0,4.0,0.4310344827586206
1562,1796039359101296669,41.0,22.0,0.0,0.6507936507936508
1563,1810100993364767135,66.0,157.0,5.0,0.2959641255605381
1564,1821866707368955938,70.0,63.0,1.0,0.5263157894736842
1565,1847275547858190431,22.0,5.0,0.0,0.8148148148148148
1566,1895741872305553859,255.0,54.0,6.0,0.8252427184466019
1567,1853478131270570117,107.0,16.0,4.0,0.8699186991869918
1568,1672865477331238913,20.0,10.0,0.0,0.6666666666666666
1569,1796508600979837098,8.0,22.0,0.0,0.2666666666666666
1570,1863285331916669265,143.0,3.0,1.0,0.9794520547945206
1571,1856356818408395134,32.0,130.0,6.0,0.1975308641975308
1572,1789299738942341266,59.0,2.0,2.0,0.9672131147540984
1573,1885250324086014408,10.0,8.0,3.0,0.5555555555555556
1574,1816473988450615318,113.0,34.0,2.0,0.7687074829931972
1575,1828162144241885446,134.0,16.0,1.0,0.8933333333333333
1576,1842231670918820266,5.0,12.0,1.0,0.2941176470588235
1577,1887698520506855782,10.0,28.0,0.0,0.2631578947368421
1578,1672951833248112640,123.0,27.0,5.0,0.82
1579,1747586333462135222,12.0,60.0,0.0,0.1666666666666666
1580,1749169002771820584,26.0,0.0,0.0,1.0
1581,1767607484100026512,24.0,4.0,0.0,0.8571428571428571
1582,1770368449417494897,71.0,4.0,1.0,0.9466666666666668
1583,1778537379277742325,37.0,16.0,1.0,0.6981132075471698
1584,1792304738882510925,43.0,20.0,0.0,0.6825396825396826
1585,1812270861153382839,61.0,10.0,2.0,0.8591549295774648
1586,1812953837491110169,24.0,7.0,5.0,0.7741935483870968
1587,1817937452310606239,20.0,36.0,2.0,0.3571428571428571
1588,1822248702150340649,25.0,131.0,3.0,0.1602564102564102
1589,1827999503884136535,9.0,2.0,0.0,0.8181818181818182
1590,1853023852353163315,47.0,74.0,3.0,0.3884297520661157
1591,1889179018496491872,39.0,20.0,1.0,0.6610169491525424
1592,1822890206766239849,1.0,2.0,1.0,0.3333333333333333
1593,1603733539350253569,100.0,18.0,4.0,0.847457627118644
1594,1723790198016815169,7.0,7.0,3.0,0.5
1595,1806018102418702543,117.0,110.0,8.0,0.5154185022026432
1596,1807825961976844456,7.0,56.0,1.0,0.1111111111111111
1597,1807829691350540667,27.0,2.0,0.0,0.9310344827586208
1598,1817144733233299693,49.0,6.0,1.0,0.8909090909090909
1599,1758239622864249337,141.0,22.0,8.0,0.8650306748466258
1600,1795043613241421860,17.0,0.0,1.0,1.0
1601,1749116395147923874,9.0,1.0,0.0,0.9
1602,1652842659529261056,0.0,28.0,0.0,0.0
1603,1754458725018915030,87.0,48.0,2.0,0.6444444444444445
1604,1852661844336414828,13.0,98.0,0.0,0.1171171171171171
1605,1587607897973805056,7.0,5.0,4.0,0.5833333333333334
1606,1774450548839723151,16.0,3.0,0.0,0.8421052631578947
1607,1820164437359423772,254.0,41.0,22.0,0.8610169491525423
1608,1816531025784168777,31.0,38.0,1.0,0.4492753623188406
1609,1776310501879730321,19.0,3.0,0.0,0.8636363636363636
1610,1796558298742771846,18.0,1.0,1.0,0.9473684210526316
1611,1816600335776948478,39.0,0.0,0.0,1.0
1612,1729591445797933120,95.0,17.0,3.0,0.8482142857142857
1613,1670095048808058880,24.0,8.0,6.0,0.75
1614,1495807209816612866,6.0,43.0,3.0,0.1224489795918367
1615,1888059234149159184,39.0,88.0,1.0,0.3070866141732283
1616,1898816528528875904,106.0,35.0,3.0,0.75177304964539
1617,1907518432494629049,47.0,151.0,7.0,0.2373737373737373
1618,1798260068804178116,34.0,17.0,2.0,0.6666666666666666
1619,1796585529661624464,3.0,51.0,0.0,0.0555555555555555
1620,1804925543587971380,100.0,17.0,2.0,0.8547008547008547
1621,1822314984543555702,214.0,61.0,6.0,0.7781818181818182
1622,1774115713776501199,113.0,8.0,1.0,0.9338842975206612
1623,1838361718767935855,59.0,416.0,5.0,0.1242105263157894
1624,1749422401329278994,19.0,0.0,0.0,1.0
1625,1884810016001056842,20.0,5.0,0.0,0.8
1626,1862693661668163751,31.0,22.0,1.0,0.5849056603773585
1627,1886191291089788952,6.0,119.0,1.0,0.048
1628,1690656206082470071,15.0,3.0,0.0,0.8333333333333334
1629,1879168393338564980,32.0,11.0,4.0,0.7441860465116279
1630,1880565088534270229,29.0,293.0,6.0,0.0900621118012422
1631,1833187949460262925,36.0,30.0,1.0,0.5454545454545454
1632,1733014895187182001,171.0,223.0,15.0,0.434010152284264
1633,1827788012874551337,12.0,2.0,0.0,0.8571428571428571
1634,1853160449900187896,54.0,40.0,2.0,0.574468085106383
1635,1841004028521583001,124.0,72.0,3.0,0.6326530612244898
1636,1874487392771465467,136.0,7.0,1.0,0.951048951048951
1637,1797420951056855190,9.0,2.0,1.0,0.8181818181818182
1638,1820642715090256263,95.0,4.0,0.0,0.9595959595959596
1639,1893849603402764627,71.0,51.0,8.0,0.5819672131147541
1640,1794327107922768309,33.0,3.0,0.0,0.9166666666666666
1641,1867198029318574366,42.0,29.0,2.0,0.5915492957746479
1642,1768132863117996203,75.0,22.0,17.0,0.7731958762886598
1643,1886823498229719548,11.0,46.0,0.0,0.1929824561403508
1644,1894819955365028317,98.0,10.0,2.0,0.9074074074074074
1645,1894499847014875627,42.0,9.0,0.0,0.8235294117647058
1646,1885514886576230736,271.0,112.0,30.0,0.7075718015665796
1647,1909133130377679044,52.0,29.0,0.0,0.6419753086419753
1648,1882896428575469858,81.0,11.0,2.0,0.8804347826086957
1649,1823267997403787501,99.0,51.0,2.0,0.66
1650,1723667642504909097,9.0,10.0,2.0,0.4736842105263157
1651,1771095660558729675,7.0,5.0,0.0,0.5833333333333334
1652,1799763368783344068,25.0,32.0,1.0,0.4385964912280701
1653,1822172457731514748,185.0,40.0,6.0,0.8222222222222222
1654,1743167285563466163,16.0,4.0,0.0,0.8
1655,1876190445274874331,64.0,50.0,5.0,0.5614035087719298
1656,1898069931469484093,45.0,5.0,0.0,0.9
1657,1667917756518285313,5.0,0.0,0.0,1.0
1658,1743071407301423496,116.0,60.0,9.0,0.6590909090909091
1659,1736682986735571328,36.0,16.0,4.0,0.6923076923076923
1660,1803460216899485921,3.0,100.0,3.0,0.029126213592233
1661,1878493536053834185,8.0,29.0,4.0,0.2162162162162162
1662,1907110660510724389,143.0,108.0,30.0,0.5697211155378487
1663,1741198071340437954,92.0,8.0,6.0,0.92
1664,1826432328639590467,126.0,92.0,3.0,0.5779816513761468
1665,1711439918075949160,32.0,4.0,1.0,0.8888888888888888
1666,1716337737173774808,9.0,3.0,0.0,0.75
1667,1797565925274575101,10.0,41.0,1.0,0.196078431372549
1668,1798432859423703061,71.0,23.0,5.0,0.7553191489361702
1669,1819945257469092310,39.0,3.0,0.0,0.9285714285714286
1670,1819993369101136177,26.0,15.0,0.0,0.6341463414634146
1671,1825418761433981402,28.0,35.0,0.0,0.4444444444444444
1672,1825928112892469480,11.0,2.0,0.0,0.8461538461538461
1673,1892203599301583180,8.0,5.0,1.0,0.6153846153846154
1674,1903891485520781482,100.0,42.0,5.0,0.704225352112676
1675,1882185338073837986,69.0,9.0,0.0,0.8846153846153846
1676,1749895443725590597,13.0,58.0,1.0,0.1830985915492957
1677,1760281528100069520,49.0,20.0,1.0,0.7101449275362319
1678,1765739057630368087,19.0,6.0,0.0,0.76
1679,1801356679386108006,10.0,3.0,1.0,0.7692307692307693
1680,1834274791932735730,65.0,74.0,2.0,0.4676258992805755
1681,1893702186468884949,8.0,4.0,0.0,0.6666666666666666
1682,1902846642975334621,39.0,0.0,0.0,1.0
1683,1729391032486199397,129.0,45.0,9.0,0.7413793103448276
1684,1799494498608722149,20.0,2.0,0.0,0.9090909090909092
1685,1735606691075354643,48.0,144.0,1.0,0.25
1686,1828709726508421506,105.0,33.0,7.0,0.7608695652173914
1687,1830166534167130125,255.0,90.0,3.0,0.7391304347826086
1688,1746319361428607144,331.0,13.0,4.0,0.9622093023255814
1689,1899939725387194614,116.0,60.0,5.0,0.6590909090909091
1690,1899587661372985592,30.0,5.0,0.0,0.8571428571428571
1691,1819059153064820858,5.0,2.0,0.0,0.7142857142857143
1692,1835396296246468950,13.0,3.0,0.0,0.8125
1693,1835504900270354569,103.0,33.0,6.0,0.7573529411764706
1694,1850952510665867287,12.0,31.0,3.0,0.2790697674418604
1695,1888734289761804592,49.0,233.0,4.0,0.1737588652482269
1696,1750549988407718117,40.0,156.0,3.0,0.2040816326530612
1697,1846140198997889290,8.0,34.0,2.0,0.1904761904761904
1698,1877111699628859435,8.0,61.0,2.0,0.1159420289855072
1699,1810797742526189965,34.0,359.0,8.0,0.0865139949109414
1700,1886134281912631595,11.0,2.0,0.0,0.8461538461538461
1701,1655694198635630592,13.0,6.0,1.0,0.6842105263157895
1702,1875609020964413521,28.0,64.0,1.0,0.3043478260869565
1703,1863543940231606497,106.0,265.0,6.0,0.2857142857142857
1704,1818733158428282979,90.0,21.0,2.0,0.8108108108108109
1705,1762884525791600793,242.0,126.0,5.0,0.657608695652174
1706,1773828625554362509,81.0,9.0,3.0,0.9
1707,1823944729609839069,40.0,29.0,4.0,0.5797101449275363
1708,1845267567415529789,22.0,29.0,5.0,0.4313725490196078
1709,1899690826147504141,171.0,50.0,3.0,0.7737556561085973
1710,1804100717738623390,144.0,1.0,3.0,0.993103448275862
1711,1656314311701311488,79.0,44.0,29.0,0.6422764227642277
1712,1898977543757455668,26.0,36.0,2.0,0.4193548387096774
1713,1893048384681869447,26.0,2.0,0.0,0.9285714285714286
1714,1843500626732560851,14.0,35.0,4.0,0.2857142857142857
1715,1852697664615227472,180.0,30.0,0.0,0.8571428571428571
1716,1858137844050514059,4.0,1.0,0.0,0.8
1717,1809093414736011721,8.0,5.0,1.0,0.6153846153846154
1718,1831391374446621168,16.0,1.0,0.0,0.9411764705882352
1719,1900878325188383158,0.0,1.0,0.0,0.0
1720,1906911517834191244,30.0,2.0,2.0,0.9375
1721,1691967990307147938,240.0,39.0,21.0,0.8602150537634409
1722,1709271559133626609,116.0,20.0,9.0,0.8529411764705882
1723,1863584260273127924,155.0,9.0,14.0,0.945121951219512
1724,1763768153841000789,63.0,13.0,11.0,0.8289473684210527
1725,1767751554902143459,18.0,6.0,1.0,0.75
1726,1761627751914864947,12.0,1.0,0.0,0.9230769230769232
1727,1837276292384968725,41.0,3.0,0.0,0.9318181818181818
1728,1794083555686883396,45.0,97.0,3.0,0.3169014084507042
1729,1850206571441045675,104.0,18.0,0.0,0.8524590163934426
1730,1772628532059111847,67.0,11.0,3.0,0.8589743589743589
1731,1818432094525411720,4.0,35.0,0.0,0.1025641025641025
1732,1702828996973801948,9.0,0.0,1.0,1.0
1733,1792524794795053167,12.0,20.0,2.0,0.375
1734,1807146451165700178,24.0,9.0,2.0,0.7272727272727273
1735,1808082120037814445,7.0,27.0,0.0,0.2058823529411764
1736,1827268775596437616,1.0,7.0,0.0,0.125
1737,1856249548949094886,48.0,2.0,0.0,0.96
1738,1736159520202670164,117.0,4.0,3.0,0.9669421487603306
1739,1801673762393170116,60.0,22.0,1.0,0.7317073170731707
1740,1807672940592603531,101.0,23.0,2.0,0.8145161290322581
1741,1812453555871141934,47.0,46.0,2.0,0.5053763440860215
1742,1852187432973930565,53.0,34.0,1.0,0.6091954022988506
1743,1836833989241229496,82.0,52.0,4.0,0.6119402985074627
1744,1882987709670588912,15.0,16.0,1.0,0.4838709677419355
1745,1719737454897377703,66.0,6.0,1.0,0.9166666666666666
